numero,clave,nombre,latitud,longitud,altitud,estado,municipio,id_cuenca_de_disponibilidad,cuenca_de_disponibilidad,num_region_hidrologica,region_hidrologica,fn_id_cuenca_de_disponibilidad,fn_num_region_hidrologica,estado_etq
1463,C09034,Moyoguarda,19.25,-99.1,2260,Ciudad de MÃ©xico,Xochimilco,550,Xochimilco,26,PÃ¡nuco,550.0,26.0,Ciudad de MÃ©xico
1464,PNTDF,"Planta Nativitas, Cd. de MÃ©x.",19.246389,-99.090833,2253,Ciudad de MÃ©xico,Xochimilco,550,Xochimilco,26,PÃ¡nuco,550.0,26.0,Ciudad de MÃ©xico
1465,PSLDF,"Planta San Luis, Cd. de MÃ©x.",19.233333,-99.05,2246,Ciudad de MÃ©xico,Xochimilco,550,Xochimilco,26,PÃ¡nuco,550.0,26.0,Ciudad de MÃ©xico
1466,C09041,San Francisco Tlalnepantla,19.196667,-99.128611,2620,Ciudad de MÃ©xico,Xochimilco,550,Xochimilco,26,PÃ¡nuco,550.0,26.0,Ciudad de MÃ©xico
1467,C09042,San Gregorio Atlapulco,19.216667,-99.083333,2549,Ciudad de MÃ©xico,Xochimilco,550,Xochimilco,26,PÃ¡nuco,550.0,26.0,Ciudad de MÃ©xico
1468,C05150,Abasolo,27.182778,-101.432778,430,Coahuila de Zaragoza,Abasolo,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1469,C05169,RodrÃ­guez,27.1975,-101.366944,850,Coahuila de Zaragoza,Abasolo,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1470,CDACL,"Ciudad AcuÃ±a, Coah.",29.327778,-100.950278,274,Coahuila de Zaragoza,AcuÃ±a,423,RÃ­o Bravo 7,24,Bravo Conchos,423.0,24.0,Coahuila
1471,AMSCL,"Internacional La Amistad, Coah.",29.446944,-101.057222,329,Coahuila de Zaragoza,AcuÃ±a,420,RÃ­o Bravo 6,24,Bravo Conchos,420.0,24.0,Coahuila
1472,C05187,Represa La Amistad,29.45,-101.083333,280,Coahuila de Zaragoza,AcuÃ±a,419,RÃ­o Bravo 5,24,Bravo Conchos,419.0,24.0,Coahuila
1473,C05002,Allende,28.333333,-100.833333,374,Coahuila de Zaragoza,Allende,427,RÃ­o Bravo 9,24,Bravo Conchos,427.0,24.0,Coahuila
1474,C05075,Allende 2,28.347778,-100.853611,380,Coahuila de Zaragoza,Allende,427,RÃ­o Bravo 9,24,Bravo Conchos,427.0,24.0,Coahuila
1475,C05043,Allende I,28.344444,-100.853889,380,Coahuila de Zaragoza,Allende,427,RÃ­o Bravo 9,24,Bravo Conchos,427.0,24.0,Coahuila
1476,ADLCL,"Allende, Coah.",28.344444,-100.837222,380,Coahuila de Zaragoza,Allende,427,RÃ­o Bravo 9,24,Bravo Conchos,427.0,24.0,Coahuila
1477,C05063,E.T.A. 110 Allende,28.354167,-100.858889,380,Coahuila de Zaragoza,Allende,427,RÃ­o Bravo 9,24,Bravo Conchos,427.0,24.0,Coahuila
1478,C05003,Arteaga,25.45,-100.85,1660,Coahuila de Zaragoza,Arteaga,434,RÃ­o Salinas,24,Bravo Conchos,434.0,24.0,Coahuila
1479,C05160,Arteaga,25.445278,-100.846667,1660,Coahuila de Zaragoza,Arteaga,434,RÃ­o Salinas,24,Bravo Conchos,434.0,24.0,Coahuila
1480,C05149,CiÃ©nega de La PurÃ­sima,25.338056,-100.530278,2420,Coahuila de Zaragoza,Arteaga,436,RÃ­o San Juan 1,24,Bravo Conchos,436.0,24.0,Coahuila
1481,C05174,El Tunal,25.451111,-100.877222,1670,Coahuila de Zaragoza,Arteaga,434,RÃ­o Salinas,24,Bravo Conchos,434.0,24.0,Coahuila
1482,C05146,Huachichil,25.208056,-100.829722,2100,Coahuila de Zaragoza,Arteaga,750,Sierra Madre Oriental,37,El Salado,750.0,37.0,Coahuila
1483,C05176,Jame,25.366944,-100.620556,2759,Coahuila de Zaragoza,Arteaga,750,Sierra Madre Oriental,37,El Salado,750.0,37.0,Coahuila
1484,C05148,Potrero de Abrego,25.284444,-100.342778,1740,Coahuila de Zaragoza,Arteaga,436,RÃ­o San Juan 1,24,Bravo Conchos,436.0,24.0,Coahuila
1485,SAACL,"San Antonio de las Alazanas, Coah.",25.273333,-100.575556,2190,Coahuila de Zaragoza,Arteaga,750,Sierra Madre Oriental,37,El Salado,750.0,37.0,Coahuila
1486,C05035,San Antonio Las Alazanas,25.2725,-100.579444,2180,Coahuila de Zaragoza,Arteaga,750,Sierra Madre Oriental,37,El Salado,750.0,37.0,Coahuila
1487,C05049,San Antonio Las Alazanas,25.283333,-100.616667,2300,Coahuila de Zaragoza,Arteaga,750,Sierra Madre Oriental,37,El Salado,750.0,37.0,Coahuila
1488,C05005,Candela,26.841389,-100.760278,582,Coahuila de Zaragoza,Candela,431,RÃ­o Salado,24,Bravo Conchos,431.0,24.0,Coahuila
1489,CDLCL,"Candela, Coah.",26.844444,-100.661111,620,Coahuila de Zaragoza,Candela,431,RÃ­o Salado,24,Bravo Conchos,431.0,24.0,Coahuila
1490,C05210,El Saucillo,26.816667,-100.733333,640,Coahuila de Zaragoza,Candela,431,RÃ­o Salado,24,Bravo Conchos,431.0,24.0,Coahuila
1491,C05152,Bajan,26.531389,-101.258889,820,Coahuila de Zaragoza,CastaÃ±os,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1492,C05052,CastaÃ±os,26.783333,-101.433333,743,Coahuila de Zaragoza,CastaÃ±os,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1493,C05153,CastaÃ±os,26.773056,-101.415833,743,Coahuila de Zaragoza,CastaÃ±os,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1494,C05167,El MÃ¡rquez,26.641389,-101.358333,660,Coahuila de Zaragoza,CastaÃ±os,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1495,C05158,El Tanquito,26.621389,-101.3125,920,Coahuila de Zaragoza,CastaÃ±os,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1496,C05038,Santa Teresa,26.392778,-101.353333,1010,Coahuila de Zaragoza,CastaÃ±os,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1497,C05009,Cuatro CiÃ©negas,26.972778,-102.067778,730,Coahuila de Zaragoza,Cuatro CiÃ©negas,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1498,C05044,Cuatro CiÃ©negas,26.985833,-102.066667,740,Coahuila de Zaragoza,Cuatro CiÃ©negas,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1499,CCGCL,"Cuatro CiÃ©negas, Coah.",26.983333,-102.064444,750,Coahuila de Zaragoza,Cuatro CiÃ©negas,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1500,C05061,E.T.A. 183 Cuatro CiÃ©negas,26.966667,-102.066667,730,Coahuila de Zaragoza,Cuatro CiÃ©negas,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1501,C05179,Estanque de LeÃ³n,26.934722,-102.207222,1091,Coahuila de Zaragoza,Cuatro CiÃ©negas,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1502,C05182,Las Morenas,26.939167,-102.223056,836,Coahuila de Zaragoza,Cuatro CiÃ©negas,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1503,C05157,San Francisco del Valle,26.8275,-102.725,900,Coahuila de Zaragoza,Cuatro CiÃ©negas,729,Laguna del Rey,35,Mapimi,729.0,35.0,Coahuila
1504,C05144,Santa Teresa de SofÃ­a,26.613333,-102.273056,800,Coahuila de Zaragoza,Cuatro CiÃ©negas,728,Valle Hundido,35,Mapimi,728.0,35.0,Coahuila
1505,C05147,Ejido Primero de Mayo,27.229167,-101.2275,463,Coahuila de Zaragoza,Escobedo,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1506,C05159,Acatita,26.4825,-103.035278,1100,Coahuila de Zaragoza,Francisco I. Madero,729,Laguna del Rey,35,Mapimi,729.0,35.0,Coahuila
1507,C05185,Dieciocho de Marzo,25.939167,-103.2825,1110,Coahuila de Zaragoza,Francisco I. Madero,740,Canal Santa Rosa,36,Nazas Aguanaval,740.0,36.0,Coahuila
1508,C05180,Francisco I. Madero,25.773889,-103.262778,1116,Coahuila de Zaragoza,Francisco I. Madero,740,Canal Santa Rosa,36,Nazas Aguanaval,740.0,36.0,Coahuila
1509,FIMCL,"Francisco I. Madero, Coah.",25.773889,-103.262778,1116,Coahuila de Zaragoza,Francisco I. Madero,740,Canal Santa Rosa,36,Nazas Aguanaval,740.0,36.0,Coahuila
1510,MADCL,"Madero, Coah.",25.766667,-103.266667,0,Coahuila de Zaragoza,Francisco I. Madero,740,Canal Santa Rosa,36,Nazas Aguanaval,740.0,36.0,Coahuila
1511,C05162,Dos de Abril,25.364722,-101.578056,1550,Coahuila de Zaragoza,General Cepeda,434,RÃ­o Salinas,24,Bravo Conchos,434.0,24.0,Coahuila
1512,C05016,General Cepeda,25.383056,-101.475556,1400,Coahuila de Zaragoza,General Cepeda,434,RÃ­o Salinas,24,Bravo Conchos,434.0,24.0,Coahuila
1513,C05170,La Rosa,25.518333,-101.386111,1680,Coahuila de Zaragoza,General Cepeda,434,RÃ­o Salinas,24,Bravo Conchos,434.0,24.0,Coahuila
1514,C05001,Agua Nueva,27.929167,-100.575,370,Coahuila de Zaragoza,Guerrero,428,RÃ­o Bravo 10,24,Bravo Conchos,428.0,24.0,Coahuila
1515,C05186,Cabeceras,29.038056,-101.083056,348,Coahuila de Zaragoza,JimÃ©nez,422,RÃ­o San Diego,24,Bravo Conchos,422.0,24.0,Coahuila
1516,CB2CL,"Cabeceras tÃºnel Sur de JimÃ©nez, Coah.",29.15,-101.116667,348,Coahuila de Zaragoza,JimÃ©nez,422,RÃ­o San Diego,24,Bravo Conchos,422.0,24.0,Coahuila
1517,CBRCL,"Cabeceras, Coah.",29.15,-101.116667,348,Coahuila de Zaragoza,JimÃ©nez,422,RÃ­o San Diego,24,Bravo Conchos,422.0,24.0,Coahuila
1518,CNTCL,"El Centenario, Coah.",29.213611,-100.95,325,Coahuila de Zaragoza,JimÃ©nez,421,Arroyo de las Vacas,24,Bravo Conchos,421.0,24.0,Coahuila
1519,LFGCL,"La Fragua, Coah.",28.82,-100.832222,300,Coahuila de Zaragoza,JimÃ©nez,424,RÃ­o San Rodrigo,24,Bravo Conchos,424.0,24.0,Coahuila
1520,C05023,Palestina,29.158611,-100.988333,340,Coahuila de Zaragoza,JimÃ©nez,422,RÃ­o San Diego,24,Bravo Conchos,422.0,24.0,Coahuila
1521,C05068,Palestina,29.164444,-100.986667,330,Coahuila de Zaragoza,JimÃ©nez,421,Arroyo de las Vacas,24,Bravo Conchos,421.0,24.0,Coahuila
1522,PLSCL,"Palestina, Coah.",29.1575,-100.987778,330,Coahuila de Zaragoza,JimÃ©nez,422,RÃ­o San Diego,24,Bravo Conchos,422.0,24.0,Coahuila
1523,C05085,Presa Centenario,29.214722,-100.945,325,Coahuila de Zaragoza,JimÃ©nez,421,Arroyo de las Vacas,24,Bravo Conchos,421.0,24.0,Coahuila
1524,C05086,Presa San Miguel,29.036389,-100.955556,340,Coahuila de Zaragoza,JimÃ©nez,422,RÃ­o San Diego,24,Bravo Conchos,422.0,24.0,Coahuila
1525,SMGCL,"San Miguel, Coah.",29.034167,-100.953889,230,Coahuila de Zaragoza,JimÃ©nez,422,RÃ­o San Diego,24,Bravo Conchos,422.0,24.0,Coahuila
1526,ZPTCL,"Zapata, Coah.",29.033889,-100.898889,210,Coahuila de Zaragoza,JimÃ©nez,422,RÃ­o San Diego,24,Bravo Conchos,422.0,24.0,Coahuila
1527,C05189,Don Martin,27.594444,-100.774444,285,Coahuila de Zaragoza,JuÃ¡rez,431,RÃ­o Salado,24,Bravo Conchos,431.0,24.0,Coahuila
1528,C05045,JuÃ¡rez,27.613889,-100.725,280,Coahuila de Zaragoza,JuÃ¡rez,431,RÃ­o Salado,24,Bravo Conchos,431.0,24.0,Coahuila
1529,JRZCL,"JuÃ¡rez, Coah.",27.6,-100.716667,305,Coahuila de Zaragoza,JuÃ¡rez,431,RÃ­o Salado,24,Bravo Conchos,431.0,24.0,Coahuila
1530,C05030,Presa Venustiano Carranza,27.518889,-100.619722,272,Coahuila de Zaragoza,JuÃ¡rez,431,RÃ­o Salado,24,Bravo Conchos,431.0,24.0,Coahuila
1531,VCRCL,"Venustiano Carranza, Coah.",27.515,-100.616111,272,Coahuila de Zaragoza,JuÃ¡rez,431,RÃ­o Salado,24,Bravo Conchos,431.0,24.0,Coahuila
1532,C05155,Lamadrid,27.046111,-101.793056,640,Coahuila de Zaragoza,Lamadrid,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1533,C05027,El Cuije,25.696667,-103.340278,1120,Coahuila de Zaragoza,Matamoros,740,Canal Santa Rosa,36,Nazas Aguanaval,740.0,36.0,Coahuila
1534,C05053,Matamoros,25.527778,-103.228056,1120,Coahuila de Zaragoza,Matamoros,740,Canal Santa Rosa,36,Nazas Aguanaval,740.0,36.0,Coahuila
1535,MATCL,"Matamoros, Coah.",25.527778,-103.228056,1120,Coahuila de Zaragoza,Matamoros,740,Canal Santa Rosa,36,Nazas Aguanaval,740.0,36.0,Coahuila
1536,C05154,Huizachal,26.833333,-101.333333,770,Coahuila de Zaragoza,Monclova,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1537,C05019,Monclova,26.908333,-101.4225,615,Coahuila de Zaragoza,Monclova,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1538,C05047,Monclova,26.9,-101.416667,586,Coahuila de Zaragoza,Monclova,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1539,MCVCL,"Observatorio de Monclova, Coah.",26.908333,-101.4225,615,Coahuila de Zaragoza,Monclova,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1540,C05188,Salitrillos,26.853333,-101.111389,958,Coahuila de Zaragoza,Monclova,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1541,C05166,Las Esperanzas,27.745833,-101.353056,450,Coahuila de Zaragoza,MÃºzquiz,431,RÃ­o Salado,24,Bravo Conchos,431.0,24.0,Coahuila
1542,C05020,MÃºzquiz,27.869167,-101.519444,490,Coahuila de Zaragoza,MÃºzquiz,429,RÃ­o Sabinas,24,Bravo Conchos,429.0,24.0,Coahuila
1543,C05069,MÃºzquiz,27.8675,-101.514444,490,Coahuila de Zaragoza,MÃºzquiz,429,RÃ­o Sabinas,24,Bravo Conchos,429.0,24.0,Coahuila
1544,MZQCL,"MÃºzquiz, Coah.",27.879444,-101.514722,450,Coahuila de Zaragoza,MÃºzquiz,429,RÃ­o Sabinas,24,Bravo Conchos,429.0,24.0,Coahuila
1545,C05156,Palau,27.886667,-101.402222,430,Coahuila de Zaragoza,MÃºzquiz,429,RÃ­o Sabinas,24,Bravo Conchos,429.0,24.0,Coahuila
1546,C05163,El Gato,27.228611,-101.725556,640,Coahuila de Zaragoza,Nadadores,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1547,C05010,Ejido El Socorro,27.670833,-102.316667,1320,Coahuila de Zaragoza,Ocampo,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1548,C05013,Ejido San Miguel,28.636667,-102.948333,1060,Coahuila de Zaragoza,Ocampo,418,RÃ­o Bravo 4,24,Bravo Conchos,418.0,24.0,Coahuila
1549,C05135,El Guaje,28.092222,-103.287222,1080,Coahuila de Zaragoza,Ocampo,730,Laguna del Guaje-LipanÃ©s,35,Mapimi,730.0,35.0,Coahuila
1550,C05015,Eutimias,28.8,-102.816667,1040,Coahuila de Zaragoza,Ocampo,418,RÃ­o Bravo 4,24,Bravo Conchos,418.0,24.0,Coahuila
1551,C05058,La Rosita,28.451667,-103.3025,1080,Coahuila de Zaragoza,Ocampo,418,RÃ­o Bravo 4,24,Bravo Conchos,418.0,24.0,Coahuila
1552,C05134,Los Americanos,27.175556,-103.284722,1080,Coahuila de Zaragoza,Ocampo,729,Laguna del Rey,35,Mapimi,729.0,35.0,Coahuila
1553,C05168,Noche Buena,28.377222,-103.419167,1180,Coahuila de Zaragoza,Ocampo,418,RÃ­o Bravo 4,24,Bravo Conchos,418.0,24.0,Coahuila
1554,C05022,Ocampo,27.3125,-102.396389,1100,Coahuila de Zaragoza,Ocampo,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1555,OCMCL,"Ocampo, Coah.",27.316667,-102.4,1050,Coahuila de Zaragoza,Ocampo,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1556,C05062,C.B.T.A. 021 Parras,25.450833,-102.174722,1498,Coahuila de Zaragoza,Parras,742,Laguna de MayrÃ¡n,36,Nazas Aguanaval,742.0,36.0,Coahuila
1557,C05181,El Sol,25.622778,-102.622222,1109,Coahuila de Zaragoza,Parras,742,Laguna de MayrÃ¡n,36,Nazas Aguanaval,742.0,36.0,Coahuila
1558,C05018,Las Nieves,25.729722,-102.012778,1140,Coahuila de Zaragoza,Parras,742,Laguna de MayrÃ¡n,36,Nazas Aguanaval,742.0,36.0,Coahuila
1559,C05024,Parras,25.438333,-102.172778,1500,Coahuila de Zaragoza,Parras,742,Laguna de MayrÃ¡n,36,Nazas Aguanaval,742.0,36.0,Coahuila
1560,PARCL,"Parras, Coah.",25.440833,-102.181667,1540,Coahuila de Zaragoza,Parras,742,Laguna de MayrÃ¡n,36,Nazas Aguanaval,742.0,36.0,Coahuila
1561,C05037,San Vicente,25.616667,-102.216667,1170,Coahuila de Zaragoza,Parras,742,Laguna de MayrÃ¡n,36,Nazas Aguanaval,742.0,36.0,Coahuila
1562,PNGCL,"Observatorio de Piedras Negras, Coah.",28.706667,-100.5325,250,Coahuila de Zaragoza,Piedras Negras,425,RÃ­o Bravo 8,24,Bravo Conchos,425.0,24.0,Coahuila
1563,C05025,Piedras Negras,28.7,-100.516667,250,Coahuila de Zaragoza,Piedras Negras,427,RÃ­o Bravo 9,24,Bravo Conchos,427.0,24.0,Coahuila
1564,C05031,Progreso,27.422222,-101.002222,360,Coahuila de Zaragoza,Progreso,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1565,PRSCL,"Progreso, Coah.",27.422222,-101.002222,360,Coahuila de Zaragoza,Progreso,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1566,C05151,Alto de Norias,25.976944,-101.248889,920,Coahuila de Zaragoza,Ramos Arizpe,434,RÃ­o Salinas,24,Bravo Conchos,434.0,24.0,Coahuila
1567,C05130,C.E.F.Z.A. La Sauceda,25.85,-101.316667,1100,Coahuila de Zaragoza,Ramos Arizpe,434,RÃ­o Salinas,24,Bravo Conchos,434.0,24.0,Coahuila
1568,C05011,Ejido Reata,26.128056,-101.076389,936,Coahuila de Zaragoza,Ramos Arizpe,431,RÃ­o Salado,24,Bravo Conchos,431.0,24.0,Coahuila
1569,C05142,HipÃ³lito,25.698333,-101.404722,1150,Coahuila de Zaragoza,Ramos Arizpe,434,RÃ­o Salinas,24,Bravo Conchos,434.0,24.0,Coahuila
1570,C05032,Ramos Arizpe,25.533333,-100.983333,1470,Coahuila de Zaragoza,Ramos Arizpe,434,RÃ­o Salinas,24,Bravo Conchos,434.0,24.0,Coahuila
1571,C05140,Ramos Arizpe,25.539167,-100.950833,1400,Coahuila de Zaragoza,Ramos Arizpe,434,RÃ­o Salinas,24,Bravo Conchos,434.0,24.0,Coahuila
1572,ARACL,"Ramos Arizpe Aeropuerto, Coah.",25.561111,-100.929722,1400,Coahuila de Zaragoza,Ramos Arizpe,434,RÃ­o Salinas,24,Bravo Conchos,434.0,24.0,Coahuila
1573,C05173,Santo Domingo,25.626111,-101.066111,1335,Coahuila de Zaragoza,Ramos Arizpe,434,RÃ­o Salinas,24,Bravo Conchos,434.0,24.0,Coahuila
1574,C05033,Sabinas,27.846667,-101.122778,339,Coahuila de Zaragoza,Sabinas,429,RÃ­o Sabinas,24,Bravo Conchos,429.0,24.0,Coahuila
1575,C05066,Sabinas,27.843889,-101.124722,339,Coahuila de Zaragoza,Sabinas,429,RÃ­o Sabinas,24,Bravo Conchos,429.0,24.0,Coahuila
1576,SBNCL,"Sabinas, Coah.",27.846667,-101.122778,339,Coahuila de Zaragoza,Sabinas,429,RÃ­o Sabinas,24,Bravo Conchos,429.0,24.0,Coahuila
1577,C05171,Sacramento,27.003889,-101.724444,1275,Coahuila de Zaragoza,Sacramento,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1578,AFTCL,"Ateneo Fuentes, Coah.",25.3,-101.2,1875,Coahuila de Zaragoza,Saltillo,434,RÃ­o Salinas,24,Bravo Conchos,434.0,24.0,Coahuila
1579,C05081,Carneros,25.119167,-101.111111,2100,Coahuila de Zaragoza,Saltillo,752,Sierra de RodrÃ­guez,37,El Salado,752.0,37.0,Coahuila
1580,ESLCL,"E. C. Saltillo, Coah.",25.436111,-100.920833,1558,Coahuila de Zaragoza,Saltillo,434,RÃ­o Salinas,24,Bravo Conchos,434.0,24.0,Coahuila
1581,C05060,E.T.A. 010 Derramadero,25.266667,-101.25,1880,Coahuila de Zaragoza,Saltillo,434,RÃ­o Salinas,24,Bravo Conchos,434.0,24.0,Coahuila
1582,C05141,GÃ³mez FarÃ­as,24.963889,-101.030278,1920,Coahuila de Zaragoza,Saltillo,752,Sierra de RodrÃ­guez,37,El Salado,752.0,37.0,Coahuila
1583,C05175,La Ventura,24.638056,-100.889722,1867,Coahuila de Zaragoza,Saltillo,752,Sierra de RodrÃ­guez,37,El Salado,752.0,37.0,Coahuila
1584,C05136,Las Hormigas,24.960278,-100.860556,2110,Coahuila de Zaragoza,Saltillo,750,Sierra Madre Oriental,37,El Salado,750.0,37.0,Coahuila
1585,SALCL,"Observatorio de Saltillo, Coah.",25.376389,-101.016667,1790,Coahuila de Zaragoza,Saltillo,434,RÃ­o Salinas,24,Bravo Conchos,434.0,24.0,Coahuila
1586,C05034,Saltillo,25.376389,-101.016667,2030,Coahuila de Zaragoza,Saltillo,434,RÃ­o Salinas,24,Bravo Conchos,434.0,24.0,Coahuila
1587,C05048,Saltillo,25.433333,-101.0,1700,Coahuila de Zaragoza,Saltillo,434,RÃ­o Salinas,24,Bravo Conchos,434.0,24.0,Coahuila
1588,STOCL,"Saltillo, Coah.",25.376389,-101.016667,1789,Coahuila de Zaragoza,Saltillo,434,RÃ­o Salinas,24,Bravo Conchos,434.0,24.0,Coahuila
1589,C05145,San Juan de La VaquerÃ­a,25.254722,-101.22,1840,Coahuila de Zaragoza,Saltillo,434,RÃ­o Salinas,24,Bravo Conchos,434.0,24.0,Coahuila
1590,C05012,Ejido San Blas,27.416944,-101.718056,720,Coahuila de Zaragoza,San Buenaventura,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1591,C05050,San Buenaventura,27.05,-101.533333,510,Coahuila de Zaragoza,San Buenaventura,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1592,C05172,San Buenaventura,27.059722,-101.548333,1250,Coahuila de Zaragoza,San Buenaventura,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1593,C05164,San Francisco Nadadores,27.142222,-101.652222,500,Coahuila de Zaragoza,San Buenaventura,430,RÃ­o Nadadores,24,Bravo Conchos,430.0,24.0,Coahuila
1594,C05008,Conchos,27.961111,-101.375,380,Coahuila de Zaragoza,San Juan de Sabinas,429,RÃ­o Sabinas,24,Bravo Conchos,429.0,24.0,Coahuila
1595,C05021,Nueva Rosita,27.916667,-101.25,369,Coahuila de Zaragoza,San Juan de Sabinas,429,RÃ­o Sabinas,24,Bravo Conchos,429.0,24.0,Coahuila
1596,C05007,Concordia,25.783333,-103.116667,1105,Coahuila de Zaragoza,San Pedro,740,Canal Santa Rosa,36,Nazas Aguanaval,740.0,36.0,Coahuila
1597,C05028,Presa de Guadalupe,25.758889,-103.053611,1110,Coahuila de Zaragoza,San Pedro,740,Canal Santa Rosa,36,Nazas Aguanaval,740.0,36.0,Coahuila
1598,C05036,San Pedro,25.757222,-102.995556,1100,Coahuila de Zaragoza,San Pedro,740,Canal Santa Rosa,36,Nazas Aguanaval,740.0,36.0,Coahuila
1599,SPECL,"San Pedro, Coah.",25.7575,-102.979444,1150,Coahuila de Zaragoza,San Pedro,740,Canal Santa Rosa,36,Nazas Aguanaval,740.0,36.0,Coahuila
1600,C05046,La Esmeralda,27.288056,-103.661944,1383,Coahuila de Zaragoza,Sierra Mojada,729,Laguna del Rey,35,Mapimi,729.0,35.0,Coahuila
1601,C05039,Sierra Mojada,27.285556,-103.700278,1256,Coahuila de Zaragoza,Sierra Mojada,729,Laguna del Rey,35,Mapimi,729.0,35.0,Coahuila
1602,SMJCL,"Sierra Mojada, Coah.",27.285278,-103.699722,1256,Coahuila de Zaragoza,Sierra Mojada,729,Laguna del Rey,35,Mapimi,729.0,35.0,Coahuila
1603,C05006,Colonia TorreÃ³n JardÃ­n,25.533333,-103.4,1163,Coahuila de Zaragoza,TorreÃ³n,740,Canal Santa Rosa,36,Nazas Aguanaval,740.0,36.0,Coahuila
1604,CTJCL,"Colonia TorreÃ³n JardÃ­n, Coah.",25.533333,-103.454167,1013,Coahuila de Zaragoza,TorreÃ³n,740,Canal Santa Rosa,36,Nazas Aguanaval,740.0,36.0,Coahuila
1605,CYTCL,"Coyote, Coah.",25.542222,-103.469167,1140,Coahuila de Zaragoza,TorreÃ³n,740,Canal Santa Rosa,36,Nazas Aguanaval,740.0,36.0,Coahuila
1606,TORCL,"Observatorio de TorreÃ³n, Coah.",25.541667,-103.45,1013,Coahuila de Zaragoza,TorreÃ³n,740,Canal Santa Rosa,36,Nazas Aguanaval,740.0,36.0,Coahuila
1607,C05026,Presa Coyote,25.542222,-103.469167,1223,Coahuila de Zaragoza,TorreÃ³n,740,Canal Santa Rosa,36,Nazas Aguanaval,740.0,36.0,Coahuila
1608,C05029,Presa La Flor,25.068056,-103.283889,1300,Coahuila de Zaragoza,TorreÃ³n,747,Presa La Flor,36,Nazas Aguanaval,747.0,36.0,Coahuila
1609,C05040,TorreÃ³n,25.519722,-103.431111,1123,Coahuila de Zaragoza,TorreÃ³n,740,Canal Santa Rosa,36,Nazas Aguanaval,740.0,36.0,Coahuila
1610,C05004,BajÃ­o de Ahuichila,25.116111,-102.632222,1300,Coahuila de Zaragoza,Viesca,749,Laguna de Viesca,36,Nazas Aguanaval,749.0,36.0,Coahuila
1611,C05139,Emiliano Zapata,25.489444,-102.9425,1110,Coahuila de Zaragoza,Viesca,748,Nazareno,36,Nazas Aguanaval,748.0,36.0,Coahuila
1612,C05133,La Ventana,25.333333,-103.25,1211,Coahuila de Zaragoza,Viesca,748,Nazareno,36,Nazas Aguanaval,748.0,36.0,Coahuila
1613,C05184,Tanque AguilereÃ±o,24.814722,-102.95,1460,Coahuila de Zaragoza,Viesca,747,Presa La Flor,36,Nazas Aguanaval,747.0,36.0,Coahuila
1614,C05178,Tejaban de La Rosita,25.275278,-103.206389,1200,Coahuila de Zaragoza,Viesca,748,Nazareno,36,Nazas Aguanaval,748.0,36.0,Coahuila
1615,C05041,Viesca,25.318611,-102.808056,1100,Coahuila de Zaragoza,Viesca,749,Laguna de Viesca,36,Nazas Aguanaval,749.0,36.0,Coahuila
